,peak width,peak height,z-normalized peak width,z-normalized peak height
0,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
1,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
2,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
3,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
4,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
5,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
6,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
7,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
8,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
9,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
10,18.0,0.0020506939038456157,0.16555849073036602,-0.45844689299425045
11,10.0,0.0017927102097692396,-1.157135495339156,-0.49207466687902995
12,10.0,0.0017927102097692396,-1.157135495339156,-0.49207466687902995
13,10.0,0.0017927102097692396,-1.157135495339156,-0.49207466687902995
14,8.0,0.0004980041797528548,-1.4878089918565365,-0.6608375872664016
15,8.0,0.0004980041797528548,-1.4878089918565365,-0.6608375872664016
16,8.0,0.0004980041797528548,-1.4878089918565365,-0.6608375872664016
17,8.0,0.0004980041797528548,-1.4878089918565365,-0.6608375872664016
18,17.0,0.0004980041797528548,0.00022174247167578483,-0.6608375872664016
19,17.0,0.0004980041797528548,0.00022174247167578483,-0.6608375872664016
20,27.0,0.0057840862943090085,1.6535892250585782,0.028195007297678588
21,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
22,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
23,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
24,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
25,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
26,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
27,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
28,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
29,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
30,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
31,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
32,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
33,29.0,0.006053466070381798,1.9842627215759587,0.0633082427730435
34,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
35,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
36,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
37,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
38,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
39,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
40,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
41,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
42,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
43,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
44,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
45,19.0,0.00026996962368534133,0.33089523898905626,-0.6905615375215066
46,11.0,0.0016080457391945448,-0.9917987470804657,-0.5161453938421067
47,11.0,0.0016080457391945448,-0.9917987470804657,-0.5161453938421067
48,11.0,0.0016080457391945448,-0.9917987470804657,-0.5161453938421067
49,9.0,0.0012933276811893483,-1.3224722435978462,-0.5571684039588719
50,9.0,0.0012933276811893483,-1.3224722435978462,-0.5571684039588719
51,9.0,0.0012933276811893483,-1.3224722435978462,-0.5571684039588719
52,13.0,0.000386623725231813,-0.6611252505630851,-0.6753558565439503
53,13.0,0.000386623725231813,-0.6611252505630851,-0.6753558565439503
54,13.0,0.000386623725231813,-0.6611252505630851,-0.6753558565439503
55,13.0,0.000386623725231813,-0.6611252505630851,-0.6753558565439503
56,27.0,0.009121635653841725,1.6535892250585782,0.46323938323575553
57,31.0,0.012874716778258919,2.3149362180933393,0.9524476794227678
58,31.0,0.012874716778258919,2.3149362180933393,0.9524476794227678
59,31.0,0.012874716778258919,2.3149362180933393,0.9524476794227678
60,31.0,0.012874716778258919,2.3149362180933393,0.9524476794227678
61,31.0,0.012874716778258919,2.3149362180933393,0.9524476794227678
62,31.0,0.012874716778258919,2.3149362180933393,0.9524476794227678
63,31.0,0.012874716778258919,2.3149362180933393,0.9524476794227678
64,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
65,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
66,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
67,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
68,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
69,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
70,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
71,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
72,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
73,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
74,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
75,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
76,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
77,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
78,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
79,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
80,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
81,25.0,0.006620937364241944,1.3229157285411977,0.13727724466811206
82,8.0,9.560729913328514e-05,-1.4878089918565365,-0.7132893957493418
83,8.0,9.560729913328514e-05,-1.4878089918565365,-0.7132893957493418
84,8.0,9.560729913328514e-05,-1.4878089918565365,-0.7132893957493418
85,8.0,9.560729913328514e-05,-1.4878089918565365,-0.7132893957493418
86,8.0,9.560729913328514e-05,-1.4878089918565365,-0.7132893957493418
87,4.0,9.560729913328514e-05,-2.1491559848912973,-0.7132893957493418
88,8.0,9.560729913328514e-05,-1.4878089918565365,-0.7132893957493418
89,10.0,0.0022997599984888317,-1.157135495339156,-0.4259815143469179
90,10.0,0.0022350450509784417,-1.157135495339156,-0.43441700725524296
91,10.0,0.0022350450509784417,-1.157135495339156,-0.43441700725524296
92,10.0,0.0022350450509784417,-1.157135495339156,-0.43441700725524296
93,10.0,0.0022350450509784417,-1.157135495339156,-0.43441700725524296
94,10.0,0.0022350450509784417,-1.157135495339156,-0.43441700725524296
95,8.0,0.0006878923530661378,-1.4878089918565365,-0.6360859587635457
96,8.0,0.0006878923530661378,-1.4878089918565365,-0.6360859587635457
97,8.0,0.0006878923530661378,-1.4878089918565365,-0.6360859587635457
98,12.0,0.0008370991506236013,-0.8264619988217754,-0.6166370844139559
99,21.0,0.002572857599257815,0.6615687355064368,-0.39038366619603315
100,21.0,0.002572857599257815,0.6615687355064368,-0.39038366619603315
101,21.0,0.002572857599257815,0.6615687355064368,-0.39038366619603315
102,20.0,0.0028895217778746526,0.49623198724774653,-0.34910698227978576
103,20.0,0.0028895217778746526,0.49623198724774653,-0.34910698227978576
104,20.0,0.0028895217778746526,0.49623198724774653,-0.34910698227978576
105,20.0,0.0028895217778746526,0.49623198724774653,-0.34910698227978576
106,20.0,0.0028895217778746526,0.49623198724774653,-0.34910698227978576
107,20.0,0.0028895217778746526,0.49623198724774653,-0.34910698227978576
108,20.0,0.0028895217778746526,0.49623198724774653,-0.34910698227978576
109,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
110,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
111,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
112,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
113,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
114,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
115,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
116,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
117,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
118,14.0,0.0005437903878560829,-0.4957885023043949,-0.6548694261442457
119,5.0,0.0005437903878560829,-1.983819236632607,-0.6548694261442457
120,5.0,0.0005437903878560829,-1.983819236632607,-0.6548694261442457
121,4.0,0.0005437903878560829,-2.1491559848912973,-0.6548694261442457
122,5.0,0.00016938470392071844,-1.983819236632607,-0.7036726256085779
123,6.0,0.0004537298514166316,-1.8184824883739168,-0.6666086772088157
124,6.0,0.0002238217795500555,-1.8184824883739168,-0.6965768373388355
125,6.0,0.0002238217795500555,-1.8184824883739168,-0.6965768373388355
126,5.0,0.0002238217795500555,-1.983819236632607,-0.6965768373388355
127,5.0,0.0002238217795500555,-1.983819236632607,-0.6965768373388355
128,4.0,0.0002238217795500555,-2.1491559848912973,-0.6965768373388355
129,4.0,0.0002238217795500555,-2.1491559848912973,-0.6965768373388355
130,9.0,0.00020975292170696824,-1.3224722435978462,-0.6984106911103237
131,10.0,0.002876315681179455,-1.157135495339156,-0.35082837647547926
132,10.0,0.001469943023061233,-1.157135495339156,-0.5341468684222405
133,10.0,0.001469943023061233,-1.157135495339156,-0.5341468684222405
134,10.0,0.001469943023061233,-1.157135495339156,-0.5341468684222405
135,10.0,0.001469943023061233,-1.157135495339156,-0.5341468684222405
136,10.0,0.001469943023061233,-1.157135495339156,-0.5341468684222405
137,10.0,0.001469943023061233,-1.157135495339156,-0.5341468684222405
138,7.0,0.001469943023061233,-1.6531457401152265,-0.5341468684222405
139,7.0,0.001469943023061233,-1.6531457401152265,-0.5341468684222405
140,6.0,0.0007995734363879445,-1.8184824883739168,-0.6215285029886816
141,22.0,0.00027613094083109,0.826905483765127,-0.6897584193998306
142,22.0,0.00027613094083109,0.826905483765127,-0.6897584193998306
143,22.0,0.00027613094083109,0.826905483765127,-0.6897584193998306
144,20.0,0.007843570472441035,0.49623198724774653,0.2966455716228856
145,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
146,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
147,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
148,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
149,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
150,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
151,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
152,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
153,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
154,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
155,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
156,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
157,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
158,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
159,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
160,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
161,22.0,0.00391231739586209,0.826905483765127,-0.21578716183469052
162,8.0,0.001710783301147635,-1.4878089918565365,-0.5027537121887334
163,8.0,0.0013602377769050197,-1.4878089918565365,-0.5484467768909634
164,8.0,0.0013602377769050197,-1.4878089918565365,-0.5484467768909634
165,8.0,0.0013602377769050197,-1.4878089918565365,-0.5484467768909634
166,6.0,0.0005609482118447418,-1.8184824883739168,-0.6526329304327196
167,6.0,0.0005609482118447418,-1.8184824883739168,-0.6526329304327196
168,6.0,0.0005609482118447418,-1.8184824883739168,-0.6526329304327196
169,4.0,0.0005609482118447418,-2.1491559848912973,-0.6526329304327196
170,21.0,0.0005609482118447418,0.6615687355064368,-0.6526329304327196
171,26.0,0.010320322337142179,1.488252476799888,0.6194863308928055
172,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
173,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
174,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
175,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
176,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
177,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
178,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
179,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
180,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
181,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
182,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
183,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
184,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
185,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
186,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
187,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
188,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
189,28.0,0.0031197877548230874,1.8189259733172685,-0.31909216977815763
190,14.0,0.0034823082396921575,-0.4957885023043949,-0.2718381875548911
191,14.0,0.0034823082396921575,-0.4957885023043949,-0.2718381875548911
192,14.0,0.0034823082396921575,-0.4957885023043949,-0.2718381875548911
193,14.0,0.0034823082396921575,-0.4957885023043949,-0.2718381875548911
194,14.0,0.0034823082396921575,-0.4957885023043949,-0.2718381875548911
195,14.0,0.0034823082396921575,-0.4957885023043949,-0.2718381875548911
196,10.0,0.003400346910437821,-1.157135495339156,-0.2825217195406174
197,10.0,0.003400346910437821,-1.157135495339156,-0.2825217195406174
198,10.0,0.003400346910437821,-1.157135495339156,-0.2825217195406174
199,12.0,0.0014800263153580198,-0.8264619988217754,-0.5328325269302929
200,12.0,0.0014800263153580198,-0.8264619988217754,-0.5328325269302929
201,12.0,0.0014800263153580198,-0.8264619988217754,-0.5328325269302929
202,12.0,0.0014800263153580198,-0.8264619988217754,-0.5328325269302929
203,10.0,0.005262920675415152,-1.157135495339156,-0.039738121776344636
204,10.0,0.005262920675415152,-1.157135495339156,-0.039738121776344636
205,17.0,8.897584761159705e-05,0.00022174247167578483,-0.7141537951568221
206,17.0,8.897584761159705e-05,0.00022174247167578483,-0.7141537951568221
207,17.0,8.897584761159705e-05,0.00022174247167578483,-0.7141537951568221
208,17.0,8.897584761159705e-05,0.00022174247167578483,-0.7141537951568221
209,17.0,8.897584761159705e-05,0.00022174247167578483,-0.7141537951568221
210,23.0,0.015322842292823637,0.9922422320238172,1.27155703840795
211,23.0,0.015322842292823637,0.9922422320238172,1.27155703840795
