name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';0.000000;2.051010e-02;-3.458528e+01;4.750215e+01;-6.482600e-02;1.991276e-02;6.020632e-03;1.750603e+01;9.888343e+00;1.256374e+01;1.269195e+01;0;0;0;0;0;0;1.024684e+03;1.226571e+03;-201;2.056385e+03;-201;3.073639e+03;-201
'unknown';0.010000;2.165363e-02;-3.374181e+01;4.592118e+01;-6.273279e-02;1.911960e-02;1.296083e-02;1.865441e+01;9.775900e+00;1.408273e+01;1.306931e+01;0;0;0;0;0;0;1.042902e+03;1.249630e+03;-201;2.113413e+03;-201;3.087359e+03;-201
'unknown';0.020000;2.300147e-02;-2.933616e+01;4.183718e+01;-4.964390e-02;1.986523e-02;1.949134e-02;1.890849e+01;7.737331e+00;1.337075e+01;9.629189e+00;0;0;0;0;0;0;1.023002e+03;1.174391e+03;-201;2.146731e+03;-201;3.104366e+03;-201
'unknown';0.030000;2.491217e-02;-2.739146e+01;4.007189e+01;-4.102326e-02;1.636398e-02;2.112197e-02;1.967581e+01;7.996876e+00;1.394563e+01;4.560231e+00;0;0;0;0;0;0;1.051036e+03;1.326627e+03;-201;2.144496e+03;-201;2.940617e+03;-201
'unknown';0.040000;2.876460e-02;-2.710341e+01;4.023040e+01;-3.551898e-02;1.329072e-02;1.796126e-02;2.012511e+01;7.627090e+00;1.297705e+01;-8.713422e-01;0;0;0;0;0;0;9.770596e+02;1.424015e+03;-201;2.052084e+03;-201;2.842760e+03;-201
'unknown';0.050000;3.395730e-02;-2.994401e+01;4.174533e+01;-4.269436e-02;9.693651e-03;1.575236e-02;2.004285e+01;8.896736e+00;1.392439e+01;-2.490924e+00;0;0;0;0;0;0;9.890661e+02;1.529012e+03;-201;2.085090e+03;-201;2.908682e+03;-201
'unknown';0.060000;4.200702e-02;-2.957345e+01;4.141340e+01;-4.421357e-02;7.448910e-03;1.832461e-02;1.919912e+01;6.596869e+00;1.126414e+01;-4.036232e+00;0;0;0;0;0;0;7.015212e+02;1.705817e+03;-201;1.800468e+03;-201;2.851881e+03;-201
'unknown';0.070000;5.106014e-02;-2.772286e+01;3.876062e+01;-4.052147e-02;6.106775e-03;2.130833e-02;1.788013e+01;4.573518e+00;1.112505e+01;-2.898842e+00;0;0;0;0;0;0;7.122668e+02;1.642732e+03;-201;1.854867e+03;-201;2.907533e+03;-201
'unknown';0.080000;6.126243e-02;-2.243533e+01;3.316427e+01;-3.101102e-02;6.073049e-03;3.192218e-02;1.548022e+01;1.597108e+00;9.327252e+00;-4.309859e+00;0;0;0;0;0;0;5.346143e+02;1.557797e+03;-201;1.548945e+03;-201;2.570160e+03;-201
'unknown';0.090000;6.816977e-02;-1.556172e+01;2.473031e+01;-1.878011e-02;8.452930e-03;2.727008e-02;1.404218e+01;7.429180e-01;1.042931e+01;-4.923408e+00;0;0;0;0;0;0;6.019443e+02;1.207132e+03;-201;1.596648e+03;-201;2.558958e+03;-201
