name;frameTime;pcm_fftMag_mfcc[0];pcm_fftMag_mfcc[1];pcm_fftMag_mfcc[2];pcm_fftMag_mfcc[3];pcm_fftMag_mfcc[4];pcm_fftMag_mfcc[5];pcm_fftMag_mfcc[6];pcm_fftMag_mfcc[7];pcm_fftMag_mfcc[8];pcm_fftMag_mfcc[9];pcm_fftMag_mfcc[10];pcm_fftMag_mfcc[11];pcm_fftMag_mfcc[12];pcm_fftMag_mfcc_de[0];pcm_fftMag_mfcc_de[1];pcm_fftMag_mfcc_de[2];pcm_fftMag_mfcc_de[3];pcm_fftMag_mfcc_de[4];pcm_fftMag_mfcc_de[5];pcm_fftMag_mfcc_de[6];pcm_fftMag_mfcc_de[7];pcm_fftMag_mfcc_de[8];pcm_fftMag_mfcc_de[9];pcm_fftMag_mfcc_de[10];pcm_fftMag_mfcc_de[11];pcm_fftMag_mfcc_de[12];pcm_fftMag_mfcc_de_de[0];pcm_fftMag_mfcc_de_de[1];pcm_fftMag_mfcc_de_de[2];pcm_fftMag_mfcc_de_de[3];pcm_fftMag_mfcc_de_de[4];pcm_fftMag_mfcc_de_de[5];pcm_fftMag_mfcc_de_de[6];pcm_fftMag_mfcc_de_de[7];pcm_fftMag_mfcc_de_de[8];pcm_fftMag_mfcc_de_de[9];pcm_fftMag_mfcc_de_de[10];pcm_fftMag_mfcc_de_de[11];pcm_fftMag_mfcc_de_de[12]
'unknown';0.000000;-1.753669e+01;-1.190206e+01;1.331021e+01;-1.108001e+01;7.054924e+00;6.998944e+00;-2.419590e+00;1.360990e+01;1.236870e+01;9.549146e+00;6.116280e+00;5.490508e+00;6.889494e+01;7.037729e-01;1.550660e+00;6.751414e-02;-9.583918e-01;2.278802e-01;4.924130e-01;-2.224971e+00;-3.585394e+00;-2.126218e+00;-3.214410e+00;1.240603e+00;-1.298848e+00;4.943352e-01;-4.500178e-01;-3.290220e-01;-6.751226e-01;-3.924240e-01;-5.873899e-01;7.697911e-02;2.843165e-01;-5.373273e-02;4.647338e-01;9.633754e-01;2.402468e-01;2.095947e-01;5.138248e-03
'unknown';0.010000;-1.651328e+01;-9.488493e+00;9.934802e+00;-1.921869e+01;8.518351e+00;1.188230e+01;1.235913e+00;9.240685e+00;7.037297e+00;9.308089e+00;1.074932e+01;9.681027e-01;6.966125e+01;2.244744e-01;1.824867e+00;-1.147623e+00;-1.098909e+00;-5.985322e-02;1.513865e+00;-2.320673e+00;-4.725839e+00;-2.461197e+00;-2.974208e+00;2.211809e+00;-2.884417e+00;5.921837e-01;-6.648919e-01;-8.262359e-01;-7.999446e-01;-3.755178e-01;-6.871254e-01;-5.117645e-01;3.723575e-01;6.977080e-01;9.376072e-01;1.686981e+00;-3.041970e-01;4.416825e-01;-3.267578e-02
'unknown';0.020000;-1.452953e+01;-5.355546e+00;1.533549e+01;-1.180262e+01;7.462611e+00;7.019329e+00;-1.537220e+01;-2.132466e+00;4.403315e+00;-6.402374e+00;1.000278e+01;1.257471e+00;7.098347e+01;-1.306667e+00;-2.315530e-01;-2.700530e+00;-2.850253e+00;-2.565203e+00;3.665823e-01;-7.555383e-01;-3.283836e+00;3.649406e-01;1.482367e+00;1.956234e+00;5.419105e-01;4.711021e-01;-4.341448e-01;-8.351162e-01;-4.692991e-01;-1.732447e-01;-1.386694e-01;-9.699972e-01;8.884670e-01;1.380791e+00;7.826891e-01;2.335978e+00;-2.609048e-01;6.449051e-01;5.612656e-02
'unknown';0.030000;-1.791790e+01;-6.050985e+00;6.559458e+00;-1.621324e+01;6.551814e+00;1.455808e+01;-7.546648e+00;-2.148113e+00;4.045411e+00;2.653867e+00;1.523208e+01;-6.815057e+00;7.081160e+01;-1.615467e+00;-1.689412e+00;-2.548187e+00;-1.890050e+00;-1.811205e+00;-2.003494e+00;-1.097900e+00;-2.476335e-01;1.316238e+00;2.872106e+00;-6.381972e-01;-1.081419e-02;3.425728e-01;1.115367e-01;-3.797133e-01;7.137620e-01;7.249039e-01;8.597715e-01;-1.071100e+00;1.052807e+00;1.889101e+00;1.675615e-01;9.337189e-01;-4.124571e-01;1.089874e+00;1.732776e-01
'unknown';0.040000;-2.336771e+01;-1.477858e+01;1.495235e+00;-2.683400e+01;-4.787821e+00;7.493968e+00;-1.806001e+00;2.885117e+00;1.568935e+01;2.028809e+01;1.365607e+01;1.209164e+01;7.067528e+01;-5.469807e-01;-8.677805e-01;-1.578700e+00;-1.429045e+00;4.102091e-01;-2.598893e+00;1.605977e+00;1.079459e+00;-1.014904e-01;5.542325e+00;1.361082e+00;4.888766e-01;8.997734e-01;6.177204e-01;5.304867e-01;1.668180e+00;2.000507e+00;1.865004e+00;-1.324511e-01;5.141712e-01;8.421084e-01;-4.863518e-01;-6.242419e-01;8.810844e-02;1.524726e-01;2.331645e-01
'unknown';0.050000;-2.017152e+01;-1.322404e+01;4.113995e+00;-2.115325e+01;5.587541e+00;1.627513e+00;-1.103669e+01;5.493727e+00;7.975472e+00;1.032339e+01;5.731685e+00;-4.503053e+00;7.152821e+01;4.023146e-01;2.444148e-01;1.860272e+00;1.815006e+00;2.751298e+00;-2.358900e+00;1.762606e+00;2.538017e+00;-1.390174e+00;-3.355923e-01;4.471001e-01;2.591468e+00;1.244236e+00;3.385172e-01;4.840430e-01;1.281594e+00;1.465550e+00;1.164635e+00;9.946387e-01;5.850376e-01;-2.790809e-02;8.389376e-01;-5.077142e-01;3.565782e-01;3.008858e-01;5.713645e-02
'unknown';0.060000;-1.613762e+01;-6.107923e+00;8.664722e+00;-1.647784e+01;9.995793e+00;4.901463e-01;-5.597294e+00;-5.560915e-01;1.930832e+00;1.747449e+01;2.155839e+01;2.545852e+00;7.512403e+01;7.730442e-01;1.453967e+00;3.436141e+00;5.299752e+00;4.478564e+00;-1.179706e-01;3.850651e-01;-4.661189e-01;-7.136119e-01;-3.499365e-02;1.854128e+00;3.132057e-03;1.186093e+00;-1.675542e-01;-3.126276e-01;4.800575e-02;-1.670034e-01;-1.512074e-01;1.205438e+00;-2.070746e-01;-3.883334e-01;2.319390e+00;-4.523104e-01;-9.935533e-01;-1.677585e-01;-3.060589e-01
'unknown';0.070000;-1.952137e+01;-9.164241e+00;1.227607e+01;-1.231629e+01;1.291650e+01;6.265492e+00;3.162027e+00;1.226258e+01;3.973799e+00;2.382708e+00;1.351642e+01;1.091518e+01;7.480840e+01;-5.828932e-01;-4.300707e-01;1.352361e+00;2.073302e+00;1.977791e+00;1.729238e+00;2.437744e+00;3.856150e-01;5.816987e+00;3.122194e+00;8.981711e-01;1.736487e+00;4.850952e-01;-3.287365e-01;-6.673747e-01;-1.136637e+00;-1.883257e+00;-1.508896e+00;4.090625e-01;-6.844030e-01;-6.618207e-01;2.036771e+00;6.026078e-01;-7.630873e-01;-5.311024e-01;-4.235995e-01
'unknown';0.080000;-1.982757e+01;-9.538647e+00;1.459490e+01;-4.753720e+00;1.394052e+01;4.585126e+00;-6.980031e+00;-2.829902e+00;1.412213e+01;2.408346e+01;1.903434e+01;4.398183e+00;7.496564e+01;-8.921477e-01;-2.093676e+00;-1.084716e+00;-2.393209e+00;4.092560e-02;1.384228e+00;2.330354e-01;2.139929e-01;7.891879e+00;1.551879e+00;-3.832219e+00;7.757473e-02;-2.509506e-01;-1.662061e-01;-3.469632e-01;-1.204762e+00;-2.260128e+00;-1.619891e+00;-5.395234e-01;-5.274609e-01;2.041436e-01;-4.693970e-01;-1.061230e+00;-8.556730e-01;-3.909324e-01;-3.383382e-01
'unknown';0.090000;-2.124101e+01;-1.365903e+01;7.910712e+00;-1.664881e+01;1.350413e+01;8.226213e+00;1.843401e+00;8.558707e+00;3.096476e+01;2.262987e+01;1.148456e+01;3.253217e+00;7.403288e+01;-4.087719e-01;-1.318637e+00;-1.562485e+00;-3.754799e+00;-2.574362e+00;-1.064686e+00;-1.583395e+00;-1.111143e+00;4.490935e+00;1.884011e+00;-5.251627e-01;-1.012651e-01;-1.552399e-01;2.267292e-01;4.126651e-01;-3.707408e-02;-1.678738e-01;-7.961014e-01;-1.229769e+00;-6.679358e-01;5.900514e-03;-3.082450e+00;-1.533602e+00;4.628406e-02;-7.974266e-01;-5.885764e-02
