name;frameTime;Loudness_sma3;alphaRatio_sma3;hammarbergIndex_sma3;slope0-500_sma3;slope500-1500_sma3;spectralFlux_sma3;mfcc1_sma3;mfcc2_sma3;mfcc3_sma3;mfcc4_sma3;F0semitoneFrom27.5Hz_sma3nz;jitterLocal_sma3nz;shimmerLocaldB_sma3nz;HNRdBACF_sma3nz;logRelF0-H1-H2_sma3nz;logRelF0-H1-A3_sma3nz;F1frequency_sma3nz;F1bandwidth_sma3nz;F1amplitudeLogRelF0_sma3nz;F2frequency_sma3nz;F2amplitudeLogRelF0_sma3nz;F3frequency_sma3nz;F3amplitudeLogRelF0_sma3nz
'unknown';0.000000;3.420802e-02;-9.592376e+00;1.868636e+01;-1.210892e-02;2.030475e-02;2.549737e-03;8.547188e+00;-3.821037e+00;1.918323e+01;-8.629893e+00;0;0;0;0;0;0;7.137876e+02;1.233416e+03;-201;1.578776e+03;-201;2.489992e+03;-201
'unknown';0.010000;3.531726e-02;-1.251565e+01;2.194210e+01;-1.922071e-02;1.995775e-02;3.596279e-03;1.044402e+01;-6.605389e-01;2.120590e+01;-8.189816e+00;0;0;0;0;0;0;5.611225e+02;1.347587e+03;-201;1.435959e+03;-201;2.413079e+03;-201
'unknown';0.020000;3.680141e-02;-1.236687e+01;2.110659e+01;-1.965616e-02;1.641138e-02;6.540508e-03;1.098403e+01;2.449782e+00;2.089594e+01;-9.611358e+00;0;0;0;0;0;0;4.667407e+02;1.427557e+03;-201;1.337614e+03;-201;2.340081e+03;-201
'unknown';0.030000;3.797448e-02;-8.484653e+00;1.681423e+01;-2.480163e-03;1.838314e-02;5.288112e-03;9.101171e+00;1.374109e+00;1.870968e+01;-1.044242e+01;0;0;0;0;0;0;5.852675e+02;1.450158e+03;-201;1.488336e+03;-201;2.434702e+03;-201
'unknown';0.040000;3.870615e-02;-6.376236e+00;1.496735e+01;9.255361e-03;1.702452e-02;6.329438e-03;6.199664e+00;-1.034243e+00;1.446088e+01;-1.559256e+01;0;0;0;0;0;0;6.201728e+02;1.273084e+03;-201;1.521577e+03;-201;2.438696e+03;-201
'unknown';0.050000;4.111278e-02;-8.117120e+00;1.817145e+01;9.385268e-03;1.759937e-02;4.935518e-03;6.525417e+00;-2.428461e+00;1.340029e+01;-1.593673e+01;0;0;0;0;0;0;6.014406e+02;1.244501e+03;-201;1.459730e+03;-201;2.394413e+03;-201
'unknown';0.060000;4.295215e-02;-1.250590e+01;2.371796e+01;-7.718096e-03;1.801550e-02;6.306339e-03;7.411967e+00;-1.445335e+00;1.526212e+01;-1.397940e+01;0;0;0;0;0;0;4.843330e+02;1.264655e+03;-201;1.316456e+03;-201;2.312693e+03;-201
'unknown';0.070000;4.507082e-02;-1.456000e+01;2.622127e+01;-2.063854e-02;2.201033e-02;6.114128e-03;8.029187e+00;-1.904494e-01;1.903353e+01;-7.168030e+00;0;0;0;0;0;0;6.726160e+02;1.252901e+03;-201;1.585779e+03;-201;2.558284e+03;-201
'unknown';0.080000;4.526567e-02;-1.415366e+01;2.565649e+01;-2.851249e-02;2.786707e-02;7.495575e-03;6.521826e+00;-1.310870e+00;2.088519e+01;-4.778893e+00;0;0;0;0;0;0;8.349380e+02;1.145774e+03;-201;1.862253e+03;-201;2.613289e+03;-201
'unknown';0.090000;4.586107e-02;-1.002325e+01;2.068896e+01;-2.621835e-02;2.773364e-02;7.454097e-03;6.517354e+00;-2.257936e+00;1.943777e+01;-8.218003e+00;0;0;0;0;0;0;8.464488e+02;1.226472e+03;-201;1.875768e+03;-201;2.677393e+03;-201
'unknown';0.100000;4.589826e-02;-6.958906e+00;1.740587e+01;-9.139340e-03;2.659588e-02;6.958516e-03;5.660704e+00;-5.163941e+00;1.596270e+01;-1.257010e+01;0;0;0;0;0;0;7.998088e+02;1.409827e+03;-201;1.681898e+03;-201;2.468473e+03;-201
'unknown';0.110000;4.513261e-02;-4.411652e+00;1.389875e+01;2.317570e-03;2.311852e-02;5.733866e-03;5.585688e+00;-2.851186e+00;1.579929e+01;-1.628798e+01;0;0;0;0;0;0;6.119478e+02;1.733318e+03;-201;1.357303e+03;-201;2.363429e+03;-201
'unknown';0.120000;4.520321e-02;-5.249133e+00;1.478611e+01;8.730398e-03;2.515148e-02;4.199227e-03;5.661530e+00;-2.776742e+00;1.839285e+01;-1.128224e+01;0;0;0;0;0;0;7.475034e+02;1.637426e+03;-201;1.478205e+03;-201;2.369675e+03;-201
'unknown';0.130000;4.535113e-02;-4.379363e+00;1.369972e+01;4.200217e-03;2.603947e-02;3.911862e-03;7.210182e+00;-1.754693e+00;2.076956e+01;-1.003164e+01;0;0;0;0;0;0;7.607598e+02;1.436135e+03;-201;1.641900e+03;-201;2.411612e+03;-201
'unknown';0.140000;4.683955e-02;-7.023959e+00;1.741753e+01;-6.551806e-03;2.815130e-02;4.888408e-03;9.100427e+00;-3.562783e+00;2.101413e+01;-6.954198e+00;0;0;0;0;0;0;9.334756e+02;1.168381e+03;-201;1.950718e+03;-201;2.557377e+03;-201
'unknown';0.150000;4.624386e-02;-7.106225e+00;1.766563e+01;-1.000736e-02;2.839816e-02;6.047276e-03;9.242955e+00;-1.461812e+00;2.172262e+01;-9.865052e+00;0;0;0;0;0;0;9.388494e+02;1.212006e+03;-201;1.931974e+03;-201;2.533409e+03;-201
