,peak width,peak height,z-normalized peak width,z-normalized peak height
0,12.0,0.00029007283736823264,-0.8264619988217754,-0.6879411148374065
1,12.0,0.00029007283736823264,-0.8264619988217754,-0.6879411148374065
2,12.0,0.00029007283736823264,-0.8264619988217754,-0.6879411148374065
3,12.0,0.00029007283736823264,-0.8264619988217754,-0.6879411148374065
4,18.0,0.00025629661668261083,0.16555849073036602,-0.6923437927506945
5,18.0,0.00025629661668261083,0.16555849073036602,-0.6923437927506945
6,18.0,0.00025629661668261083,0.16555849073036602,-0.6923437927506945
7,18.0,0.00025629661668261083,0.16555849073036602,-0.6923437927506945
8,19.0,0.0011154151819240538,0.33089523898905626,-0.5803590219473023
9,19.0,0.0011154151819240538,0.33089523898905626,-0.5803590219473023
10,19.0,0.0011154151819240538,0.33089523898905626,-0.5803590219473023
11,19.0,0.0011154151819240538,0.33089523898905626,-0.5803590219473023
12,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
13,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
14,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
15,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
16,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
17,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
18,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
19,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
20,21.0,8.255627182339464e-05,0.6615687355064368,-0.7149905768914768
21,38.0,0.002746951723785543,3.472293455904171,-0.3676907674248655
22,38.0,0.002746951723785543,3.472293455904171,-0.3676907674248655
23,38.0,0.002746951723785543,3.472293455904171,-0.3676907674248655
24,38.0,0.002746951723785543,3.472293455904171,-0.3676907674248655
25,38.0,0.002746951723785543,3.472293455904171,-0.3676907674248655
26,40.0,0.012972199053927352,3.8029669524215515,0.9651543426701795
27,40.0,0.012972199053927352,3.8029669524215515,0.9651543426701795
28,40.0,0.012972199053927352,3.8029669524215515,0.9651543426701795
29,40.0,0.012972199053927352,3.8029669524215515,0.9651543426701795
30,40.0,0.012972199053927352,3.8029669524215515,0.9651543426701795
31,40.0,0.012972199053927352,3.8029669524215515,0.9651543426701795
32,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
33,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
34,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
35,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
36,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
37,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
38,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
39,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
40,51.0,0.012998537336129226,5.621671183267144,0.9685874968529238
